79,417.56,405.1,55.46,347.39,70.37,556.72,125.81,16.24,640.91,152.92,945.77,311.51,71.9,489.66,22.8
80,429.28,396.39,54.01,342.99,66.51,528.17,122.21,16.4,639.6,151.01,919.67,306.69,70.43,493.75,21.68
81,428.3,396.39,53.11,343.08,73.39,533.55,123.67,16.25,638.47,151.56,918.27,298.73,70.56,488.88,21.56
82,428.3,396.39,53.11,343.08,73.39,533.55,123.67,16.25,638.47,151.56,918.27,298.73,70.56,488.88,21.56
83,428.3,396.39,53.11,343.08,73.39,533.55,123.67,16.25,638.47,151.56,918.27,298.73,70.56,488.88,21.56
84,428.3,396.39,53.11,343.08,73.39,533.55,123.67,16.25,638.47,151.56,918.27,298.73,70.56,488.88,21.56
85,425.43,405.48,53.35,349.67,72.12,534.51,120.83,16.22,640.3,152.57,929.71,300.47,72.24,492.74,22.33
86,408.39,396.48,52.07,342.64,70.25,515.32,122.36,16.16,638.76,149.26,921.46,295.83,71.1,485.66,21.6
87,428.22,403.32,52.49,336.62,71.8,530.86,122.3,16.24,633.45,154.74,923.03,300.07,71.61,493.98,22.6
88,431.17,405.58,52.81,345.23,72.52,525.84,122.03,16.4,636.55,161.51,959.99,309.03,71.56,487,22.73
89,428.42,414.44,55.29,356.88,71.64,538.13,123.48,16.28,637.39,166.3,950.91,313.1,73.49,496.32,22.96
90,428.42,414.44,55.29,356.88,71.64,538.13,123.48,16.28,637.39,166.3,950.91,313.1,73.49,496.32,22.96
91,428.42,414.44,55.29,356.88,71.64,538.13,123.48,16.28,637.39,166.3,950.91,313.1,73.49,496.32,22.96
92,422.2,404.38,54.29,367.69,72.36,535.64,122.74,16.59,633.59,163.72,947.84,308.1,72.15,500.18,22.59
93,424.64,388.06,51.87,373.93,70.29,518.29,121.9,16.51,640.73,165.95,944.78,307.6,72.11,489.71,21.98
94,421.18,392.29,52.62,373.75,72.04,523.23,120.55,16.47,631.95,164.74,951.1,311.03,71.31,491.5,22.3
95,425.86,395.13,53.87,359.21,70.89,526.04,122.54,16.73,637.91,163.83,930.69,307.55,71.35,488.88,21.99
96,419.8,396.14,53.95,355.03,72,524.52,121.39,16.53,637.35,160.68,905,300.72,72.03,483.14,21.68
97,419.8,396.14,53.95,355.03,72,524.52,121.39,16.53,637.35,160.68,905,300.72,72.03,483.14,21.68
98,419.8,396.14,53.95,355.03,72,524.52,121.39,16.53,637.35,160.68,905,300.72,72.03,483.14,21.68
99,419.8,414.44,53.95,355.03,71.05,524.52,121.39,16.53,637.35,159.93,905,300.72,72.03,483.14,21.68
100,413.59,392.44,53.72,358.94,71.2,519.26,122.11,17.07,631.48,160.49,900.6,298.23,71.73,481.11,22.07
101,404.14,396.29,54.16,362.11,71.68,518.53,122.16,17.66,625.38,163.09,893.77,302.45,72.24,472.24,22.33
102,404.14,396.29,54.16,362.11,71.68,518.53,122.16,17.66,625.38,163.09,893.77,302.45,72.24,472.24,22.33
103,407.17,389.6,52.35,354.29,68.58,499.3,120.9,16.88,621.16,156.42,832.36,284.63,70.47,467.05,21.45
104,407.17,389.6,52.35,354.29,68.58,499.3,120.9,16.88,621.16,156.42,832.36,284.63,70.47,467.05,21.45
105,407.17,389.6,52.35,354.29,68.58,499.3,120.9,16.88,621.16,156.42,832.36,284.63,70.47,467.05,21.45
106,394.27,396.77,53.71,339.96,69.89,497.97,119.58,17.41,627.91,155.2,814,284.56,69.68,454.37,21.02
107,382.74,399.51,53,337.32,66.55,495.04,119.32,16.76,614.59,148.67,813.43,260.83,69.97,455.66,21.34
108,405.28,411.07,55.22,332.49,67.07,498.42,119.32,16.73,611.63,149.35,828.49,240.87,70.94,458.05,22.42
109,405.72,416.7,56.1,337.02,67.78,504.72,119.94,16.92,632.42,151.86,827.13,246.52,71.52,463.42,22.96
110,398.52,422.96,55.79,348.44,67.47,498.21,119.45,16.79,635.75,160.45,850.28,251.78,71.4,463.19,22.71
111,398.52,422.96,55.79,348.44,67.47,498.21,119.45,16.79,635.75,160.45,850.28,251.78,71.4,463.19,22.71
112,398.52,422.96,55.79,348.44,67.47,498.21,119.45,16.79,635.75,160.45,850.28,251.78,71.4,463.19,22.71
113,399.3,424.26,56.71,358.68,67.43,501.23,120.8,16.64,621.25,155.52,845.67,249.66,72.11,461.54,22.6
114,396.98,414.72,55.45,355.69,66.03,501.75,122.97,16.87,616.18,150.62,832.99,245.29,71.94,461.03,22.42
115,394.82,402.84,55.29,337.41,66.51,497.85,122.86,17.25,626.55,147.85,814.09,240.75,70.89,455.29,22.2
116,409.93,399.32,54.61,333.24,64.6,485.21,122.3,17.68,623.55,150.26,810.45,240.57,68.46,441.73,22.26
117,396.28,391.24,52.78,316.36,63.69,469.67,122.59,17.16,632.61,145.19,802.46,244.08,68.92,441.64,21.93
118,396.28,391.24,52.78,316.36,63.69,469.67,122.59,17.16,632.61,145.19,802.46,244.08,68.92,441.64,21.93
119,396.28,391.24,52.78,316.36,63.69,469.67,122.59,17.16,632.61,145.19,802.46,244.08,68.92,441.64,21.93
120,405.36,388.2,53.45,316.71,63.25,473.28,122.77,17.89,624.21,146.7,814.52,243.61,68.88,448.3,21.99
121,403.87,395.33,54.16,318.56,61.3,481.15,121.08,17.76,623.97,147.54,808.69,239.23,68.84,443.62,22.09
122,416.06,398.26,53.39,322.82,66.99,487.69,122.27,17.72,617.87,147.93,824.06,241.87,68.84,449.68,22.95
123,424.4,400.09,53.65,331.08,67.31,494.84,122.76,17.8,611.16,148.35,848.54,245.32,69.3,451.43,22.78
124,425.31,416.51,54.29,331.96,67.5,495.57,123.82,18.19,628.66,150.54,859.77,251.94,69.64,455.33,22.67
125,425.31,416.51,54.29,331.96,67.5,495.57,123.82,18.19,628.66,150.54,859.77,251.94,69.64,455.33,22.67
126,425.31,416.51,54.29,331.96,67.5,495.57,123.82,18.19,628.66,150.54,859.77,251.94,69.64,455.33,22.67
127,433.14,423.39,55.79,336.01,66.83,499.26,123.69,18.49,616.65,152.79,891.69,253.61,70.73,455.29,22.92
128,430.31,421.03,54.65,344.57,67.9,495.69,123.92,18.34,617.4,154.96,875.78,248.7,71.15,458.32,23.36
129,433.69,416.99,54.8,345.59,68.1,494.04,124.31,18.45,616.46,150.39,878.65,247.97,71.27,457.68,23.08
130,434.36,421.85,55.32,344.27,67.78,496.97,124.4,18.45,617.78,154.07,876.61,247.46,71.06,457.59,23.32
131,429.87,418.48,55.21,344.71,67.19,497.37,123.5,18.45,614.82,153.38,864.59,247.86,70.98,459.29,23.36
132,429.87,418.48,55.21,344.71,67.19,497.37,123.5,18.45,614.82,153.38,864.59,247.86,70.98,459.29,23.36
133,429.87,418.48,55.21,344.71,67.19,497.37,123.5,18.45,614.82,153.38,864.59,247.86,70.98,459.29,23.36
134,434.36,436.96,57.27,349.89,67.35,508.65,124.65,18.45,627.4,150.78,883.73,249.09,71.4,459.19,23.41
135,432.82,429.36,57.01,348.49,65.99,503.84,125.04,18.08,626.18,148.93,877.8,248.28,70.31,448.81,22.83
136,432.82,396.29,57.01,348.49,66.83,503.84,125.04,18.08,626.18,146.59,877.8,248.28,70.31,448.81,22.83
137,441.12,429.5,55.62,346.03,67.03,512.83,122.05,18.23,627.96,148.05,891.75,250.86,70.47,443.62,23.13
138,446.87,428.59,55.15,349.32,66.39,521.18,121.45,18.27,636.74,148.87,910.36,252.4,70.31,438.47,23.25
139,446.87,428.59,55.15,349.32,66.39,521.18,121.45,18.27,636.74,148.87,910.36,252.4,70.31,438.47,23.25
140,446.87,428.59,55.15,349.32,66.39,521.18,121.45,18.27,636.74,148.87,910.36,252.4,70.31,438.47,23.25
141,449.35,436.91,55.26,353.8,66.43,522.35,121.41,18.34,629.84,151.92,907.83,264.09,70.56,445.27,23.12
142,447.3,440.96,56.86,350.95,65.91,532.18,120.42,18.5,625.71,153.22,916.74,266.47,70.35,445.68,23.41
